x1,x2,x3,x4
0.16021367934985642,0.06031955473288369,3.5749008821099104,0.0005296287867483288
0.2643568479723612,0.14064436662618654,8.804410902766461,0.0007502417689470572
0.14399921672130986,0.07621391104565696,3.7285210324625044,0.0016265674022689419
0.17054491682707576,0.07128990541219186,9.71570919629179,0.0011386986778230853
0.230651625605208,0.14257486745105152,5.436444172112978,0.00021069556555594648
0.12180684316781852,0.0733340154251363,9.055304709791027,6.907622394968134e-5
0.12195553068987992,0.08303928973961727,6.4432761643775285,0.0007828104382979645
0.1354121157015089,0.08090252754761636,7.7030124265593365,0.0004270517513650437
0.16806697470576476,0.07010614073084487,2.7199941367666574,0.0007760003922281251
0.16229490518625136,0.05699981070205482,2.215677179682077,0.0013555487651963644
0.24281251098748874,0.08585086452816412,15.756207077278034,0.0014501825967329696
0.17874189017584075,0.08962689090787895,1.6045945381564461,0.0008743570921602932
0.23633916736074237,0.13498353292499926,3.394645271401788,0.0009556010792031628
0.20613057907879329,0.10477772271088819,1.8501310282812389,0.0009984839960308202
0.25855885603004597,0.1376076536197342,2.8494845300791836,0.0007472839774128603
0.13801110096827393,0.08153761783240386,6.088665893392713,0.0016680012186983842
0.17095164092881632,0.07598556150467699,6.252998186954021,0.0006696412703779094
0.17552385303546014,0.08322921931938862,3.1012991997467845,0.0006622272569976739
0.18491552255096305,0.10818790097999027,4.4794257254938294,0.0005555760623614837
0.15532343113165517,0.07035228342661422,2.0594462574096952,0.0012431234611928244
0.12186627595249308,0.06604255381993733,6.677868070597951,0.0004167213253745978
0.14417688567557715,0.09902875713736387,5.168933942312966,0.001069049104814263
0.21320562033782248,0.1040167024923757,9.88185878370339,0.0002731710532221331
0.14016957327578963,0.0597444306854717,4.5790681030212,0.0004448576068403087
0.20153444347519103,0.12942702062335423,0.44149298174154517,0.0015458831767115014
0.18425300696385585,0.11133179950562329,6.154776670517289,2.1453273110572406e-5
0.2593728057310992,0.13380400017908214,3.965609589603953,0.00041536013815387217
0.16715163608070382,0.06393014016070714,3.726143788639058,0.0004508291203566059
0.2299314306066062,0.13517999258758695,6.453030386218975,0.00020201122241678327
0.10121601295955734,0.06261711887911885,4.453812720151047,0.001193304782669519
0.13752573871019394,0.0616195350773584,4.63006203207876,0.0012222933959638337
0.2099806558923984,0.1288156876560853,3.3589111845380906,0.0019460397379453308
0.22879460045906536,0.13663117798236973,4.538005410294735,0.0004123334226998963
0.18036653017307194,0.06485976007980589,7.604544770378967,0.0004292584601560865
0.21787171564076804,0.11394027563797568,3.7774237533860147,0.000174797395228033
0.11924664145508715,0.05135762341743586,3.2945556954751063,0.0011704507811994864
0.14390478838779044,0.054870262852279396,6.59975004486107,0.001363552771236018
0.21522402959433923,0.1076680999107965,6.108067429891143,0.0001910570382681789
0.16793864150271007,0.08562234508714264,5.461527074278928,0.0006284348302964144
0.25546515701589634,0.1361072830818037,3.1472336225031183,0.0007123448116039143
0.13825637966562304,0.048486276449786966,2.1145439951724665,0.0006909894595094291
0.21962151810764138,0.13871356145283012,1.6387612944753682,0.0010108312047811044
0.14180591018419436,0.07257346206752903,0.4069441654990662,0.0012000563328142437
0.2063400553192535,0.10195873727026238,2.6270648787576016,0.001083776092575219
0.1691542299415152,0.06359201850552927,10.496493460115765,0.0008446026288516108
0.11247750156763416,0.04943809678749285,11.649574878621294,0.0004971921100882632
0.15845261840287128,0.09280336369247474,3.77862222623692,0.0011035550142577712
0.1532851640051574,0.0657030623454773,10.875136077329488,0.001827159748474745
0.13831013966878042,0.05164939390054869,3.1041340074097166,0.00033779950588672624
0.1550260787601161,0.05913685097714646,2.7599280243636897,5.7384059565907604e-5
0.1483168493347441,0.05227808600878683,4.381718854238619,0.0008210431382638862
0.12537153878905383,0.0489534737145104,7.266381492293956,0.001204138426263841
0.18177119782459625,0.1382655647888217,7.975745439142944,0.0007580747916636194
0.16614176854497428,0.07235680091808312,0.36993639627638863,0.001056355031755663
0.15638275368418203,0.05237842944371462,8.834693066490903,0.00015897644950215058
0.14628942903189232,0.05109102445444474,2.9573491532223195,0.0007011421225840204
0.1370601874550933,0.05656473041402466,6.602568643322763,0.0004725746428671224
0.17860674802872564,0.08441466276556293,6.534507604162949,0.0008972512892382711
0.19453210080192268,0.11877269482422542,2.4573968269905753,0.00026663341906449443
0.14771042420214878,0.06359551002505856,3.756959118598356,0.0009497707757645712
0.15563947313414617,0.09041145371487706,3.024449996146172,0.001099471204610862
0.17441831633753127,0.0926802992352055,1.3563427867417843,0.002045947021090728
0.1523580134897078,0.058554380484355004,0.012571616924621942,0.0010862402418862012
0.14991862860844868,0.0585312273238622,4.958814221139436,0.0004286772276543198
0.22286077906629811,0.12241578037745787,4.294528315717315,0.0014198790490822502
0.1533389126632139,0.07340678134946411,5.691961444520939,0.0010641645058822873
0.19582000761379234,0.09990242055550146,0.2883772978209711,0.0012847479980100374
0.15374088110545825,0.1026751474656647,5.154855821596701,0.0008921704708551666
0.13225767104145802,0.051269385606775436,4.615659571112692,0.0005361612035094264
0.1800628255185148,0.0940459592907271,3.378967889389354,0.0007419912490024245
0.22685831634181083,0.07732399937149873,9.012425291619023,0.0013561857831104452
0.1750334337663429,0.054004935538188956,6.629799899904688,8.303662951001192e-5
0.1754752768272799,0.07190497330846914,7.368026679154322,0.0016547685843404302
0.18014430145953855,0.1026159912413675,2.685547354572855,0.000982823371864963
0.22456975966189202,0.13029667329385822,4.211476255070073,0.00038122438666819713
0.22840404735750194,0.13723506896675666,2.8015195886815905,0.000748814868536117
0.15270231260132033,0.07661915225312634,2.618054781260848,0.0007370110142180694
0.2021875804415338,0.10611122088187303,1.8881396209865908,0.0009758208150841873
0.23068510768366787,0.1284166538650703,8.677919268630905,0.00038684257439629114
0.17600583521519142,0.0961357761786494,1.9435785682560986,0.0006863649692818655
0.14399783675027886,0.06728191118838152,1.7589835024735185,0.002147637407583255
0.15485783648700552,0.057260756270330004,3.8929625747646575,0.00019151016928209153
0.14663805253923257,0.07555857670566382,12.595900613364627,0.00040246716691759774
0.14931698853465286,0.08644738128661007,8.460535270153668,0.0015278727862023532
0.1660356280818682,0.07762427108288211,6.013618994568684,0.0016489055223272461
0.23311340382898602,0.11512893863596745,2.079908960489978,0.001476438407992435
0.15775362331872092,0.0491011855297415,2.5453862903972744,0.0017148996425525491
0.15923984617373393,0.06846073578411972,0.8931855555199437,0.00161077591885377
0.1356295996426221,0.05517681914695931,5.01633020127316,0.0004536708504547912
0.141085594613448,0.06383984450324523,4.023861956793089,0.0004851917392759532
0.137217164590584,0.048129161447537844,0.9057021682193787,0.0007192255294183679
0.18606087235421076,0.10105016173111683,5.293696163937826,0.0005686467079929898
0.13659438656083467,0.06867793693294243,2.8923820851906754,0.0014786559709296246
0.16998540625760827,0.08426751706009726,3.6357662460483056,0.0015686216017644704
0.17008472133162714,0.0763558467658468,3.8807904267630495,9.983846488472782e-5
0.1974047217060892,0.08766908787044388,5.621625733910313,0.0005420183555758923
